9.429077800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.856113400000000000e+07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714940000000000000e+05,2.482720000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.407000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.607000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000000e+03,2.300000000000000000e+01,5.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.290000000000000000e+02,0.000000000000000000e+00,3.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.114174000000000000e+06,1.309089800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.449000000000000000e+03,0.000000000000000000e+00,4.723030000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.850816000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.771640000000000000e+05,2.357000000000000000e+03,4.254400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.428600000000000000e+04,5.370000000000000000e+02,1.467000000000000000e+04,7.270000000000000000e+02,3.900000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844970000000000000e+05,3.345056000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.488000000000000000e+03,0.000000000000000000e+00,1.316660000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.186529000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.109520000000000000e+05,8.220000000000000000e+02,1.383500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.151000000000000000e+03,6.870000000000000000e+02,3.274000000000000000e+03,1.400000000000000000e+02,1.600000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.342200000000000000e+04,6.368700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.867150000000000000e+05,0.000000000000000000e+00,1.270000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.401100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.068200000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.236700000000000000e+04,1.464250000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,7.776200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.499300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.460000000000000000e+03,1.200000000000000000e+02,2.319000000000000000e+03,0.000000000000000000e+00,2.800000000000000000e+01,1.040000000000000000e+02,1.048000000000000000e+03,4.676000000000000000e+03,6.530000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.451200000000000000e+04,4.167700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.583900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.747200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.009000000000000000e+03,5.600000000000000000e+01,2.913000000000000000e+03,0.000000000000000000e+00,3.400000000000000000e+01,1.010000000000000000e+02,5.700000000000000000e+02,4.079000000000000000e+03,8.230000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.768390000000000000e+05,5.634811000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.854000000000000000e+03,0.000000000000000000e+00,2.119490000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.647982600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.497900000000000000e+05,3.016900000000000000e+04,4.728580000000000000e+05,0.000000000000000000e+00,1.600000000000000000e+01,3.717100000000000000e+04,1.066800000000000000e+04,4.914000000000000000e+03,1.189000000000000000e+03,4.100000000000000000e+01
