4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.739690000000000000e+05,1.003308800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.530000000000000000e+02,0.000000000000000000e+00,6.489650000000000000e+05,3.567454000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.365300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.521400000000000000e+04,0.000000000000000000e+00,1.068000000000000000e+03,4.774000000000000000e+03,1.964000000000000000e+03,0.000000000000000000e+00,4.150000000000000000e+03,8.332000000000000000e+03,3.076000000000000000e+03,5.720000000000000000e+03,8.820000000000000000e+02,5.500000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.132332000000000000e+06,4.873449700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.542000000000000000e+03,0.000000000000000000e+00,4.621220000000000000e+05,4.881396000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.692512000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538103000000000000e+06,0.000000000000000000e+00,5.239000000000000000e+03,1.142740000000000000e+05,2.452480000000000000e+05,1.527000000000000000e+03,4.250600000000000000e+04,3.850900000000000000e+04,2.373600000000000000e+04,1.209700000000000000e+04,1.864000000000000000e+03,2.950000000000000000e+02,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.400400000000000000e+04,1.647519000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.776000000000000000e+03,0.000000000000000000e+00,5.063000000000000000e+03,3.632160000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.066270000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.456800000000000000e+04,0.000000000000000000e+00,1.013000000000000000e+03,4.173000000000000000e+03,3.910000000000000000e+02,3.340000000000000000e+02,1.752000000000000000e+03,8.125000000000000000e+03,1.623400000000000000e+04,1.751000000000000000e+03,4.570000000000000000e+02,4.700000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.215000000000000000e+03,2.332190000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.116620000000000000e+05,0.000000000000000000e+00,1.304000000000000000e+03,1.276290000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,9.437000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.839500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.271000000000000000e+03,1.620700000000000000e+04,2.047700000000000000e+04,2.805000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.366900000000000000e+04,1.597180000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.394550000000000000e+05,1.218370000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.010000000000000000e+02,0.000000000000000000e+00,8.900000000000000000e+01,1.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.410000000000000000e+02,1.490000000000000000e+02,1.070000000000000000e+02,3.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.533080000000000000e+05,6.904140000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.030000000000000000e+02,0.000000000000000000e+00,5.544960000000000000e+05,9.460530000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.411700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.287000000000000000e+04,0.000000000000000000e+00,2.260000000000000000e+02,1.796000000000000000e+03,8.000000000000000000e+00,0.000000000000000000e+00,6.090000000000000000e+02,5.315000000000000000e+03,1.209000000000000000e+03,4.300000000000000000e+02,9.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.380000000000000000e+02,3.341900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.816000000000000000e+03,5.494200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.084000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198000000000000000e+03,0.000000000000000000e+00,2.600000000000000000e+01,1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.295000000000000000e+03,1.064000000000000000e+03,5.600000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.563610000000000000e+05,5.251608000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.806200000000000000e+04,0.000000000000000000e+00,3.414500000000000000e+04,1.503748000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,6.763444000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.313758000000000000e+06,0.000000000000000000e+00,2.066300000000000000e+04,1.895530000000000000e+05,1.335300000000000000e+04,1.003000000000000000e+03,9.769000000000000000e+03,3.312550000000000000e+05,3.035820000000000000e+05,9.954000000000000000e+03,1.863000000000000000e+03,4.320000000000000000e+02,0.000000000000000000e+00
