7.261629600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.469000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083470000000000000e+05,2.762092000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.110000000000000000e+02,0.000000000000000000e+00,6.693000000000000000e+03,2.871800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.467300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.371000000000000000e+03,1.000000000000000000e+00,1.553800000000000000e+04,1.184000000000000000e+03,0.000000000000000000e+00,1.571000000000000000e+03,6.060000000000000000e+02,6.900000000000000000e+01,9.570000000000000000e+02,0.000000000000000000e+00,2.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.452171000000000000e+06,2.574004500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.843300000000000000e+04,0.000000000000000000e+00,2.096700000000000000e+04,7.757770000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.299666000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+01,9.305410000000000000e+05,2.213000000000000000e+03,2.941980000000000000e+05,4.408000000000000000e+04,2.803000000000000000e+03,5.554700000000000000e+04,7.963000000000000000e+03,4.493000000000000000e+03,4.714000000000000000e+03,1.967000000000000000e+03,2.973000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.244340000000000000e+05,5.148748000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.580000000000000000e+04,0.000000000000000000e+00,1.424000000000000000e+03,1.023780000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,8.756580000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,2.194730000000000000e+05,1.092000000000000000e+03,1.679900000000000000e+04,3.129000000000000000e+03,3.900000000000000000e+01,3.260000000000000000e+03,3.900000000000000000e+03,3.251000000000000000e+03,5.720000000000000000e+02,4.850000000000000000e+02,1.086000000000000000e+03,0.000000000000000000e+00,1.590000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083580000000000000e+05,7.084760000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.055398000000000000e+06,0.000000000000000000e+00,2.040000000000000000e+03,1.002600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.280600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451100000000000000e+04,1.430000000000000000e+02,3.423000000000000000e+03,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.361000000000000000e+03,4.221000000000000000e+03,2.934000000000000000e+03,6.940000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.327000000000000000e+04,2.705050000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,0.000000000000000000e+00,3.076000000000000000e+03,4.907800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.071000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.230000000000000000e+02,0.000000000000000000e+00,2.088000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.144000000000000000e+04,1.746960000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.434000000000000000e+03,0.000000000000000000e+00,7.901000000000000000e+03,5.490420000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.683160000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.395100000000000000e+04,4.700000000000000000e+01,8.596000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.681000000000000000e+03,2.697370000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080000000000000000e+02,0.000000000000000000e+00,2.320000000000000000e+02,1.011670000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.057340000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.228200000000000000e+04,1.700000000000000000e+01,1.081000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.954750000000000000e+05,8.121977000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.769900000000000000e+04,0.000000000000000000e+00,9.481000000000000000e+03,2.642860000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.135688000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,1.298758000000000000e+06,2.115200000000000000e+04,2.157690000000000000e+05,1.475000000000000000e+03,6.210000000000000000e+02,2.305900000000000000e+04,2.628810000000000000e+05,6.372900000000000000e+04,2.364000000000000000e+03,1.870000000000000000e+02,4.668000000000000000e+03,1.900000000000000000e+01,6.400000000000000000e+01
