9.975111600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.565816000000000000e+06,2.726878000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.518800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.722700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.494000000000000000e+03,0.000000000000000000e+00,2.632000000000000000e+03,8.578000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.008975000000000000e+06,3.218109700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.350000000000000000e+02,0.000000000000000000e+00,3.901500000000000000e+04,1.456544000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,7.168200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.305280000000000000e+05,1.899000000000000000e+03,1.421740000000000000e+05,4.488000000000000000e+03,1.355100000000000000e+04,6.117000000000000000e+03,3.186200000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.124500000000000000e+04,1.679228000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00,2.833000000000000000e+03,6.024700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.851000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.775800000000000000e+04,2.920000000000000000e+02,7.625000000000000000e+03,0.000000000000000000e+00,2.200000000000000000e+02,1.394000000000000000e+03,4.845000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000000e+02,7.446200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.098000000000000000e+04,0.000000000000000000e+00,4.200000000000000000e+01,7.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.708000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000000e+02,3.500000000000000000e+01,2.220000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,2.760000000000000000e+02,5.977000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.814200000000000000e+04,5.528080000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.257000000000000000e+03,1.047030000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.615000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.084000000000000000e+03,0.000000000000000000e+00,7.470000000000000000e+02,0.000000000000000000e+00,2.101000000000000000e+03,9.000000000000000000e+00,9.040000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,4.880800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,5.926000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+02,0.000000000000000000e+00,9.120000000000000000e+02,0.000000000000000000e+00,8.500000000000000000e+01,1.700000000000000000e+01,6.700000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.134920000000000000e+05,3.484555000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.221000000000000000e+03,0.000000000000000000e+00,1.453700000000000000e+04,1.886810000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.903870000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.332640000000000000e+05,1.213600000000000000e+04,7.479700000000000000e+04,0.000000000000000000e+00,4.858000000000000000e+03,6.860000000000000000e+04,2.089040000000000000e+05,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,3.389600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.669000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.590000000000000000e+03,0.000000000000000000e+00,1.560200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00
