6.456111100000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.533733000000000000e+06,4.423200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.379800000000000000e+04,3.710000000000000000e+02,2.995700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.589500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.188930000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.031000000000000000e+03,9.600000000000000000e+02,8.479700000000000000e+04,5.829000000000000000e+03,3.206000000000000000e+03,1.400000000000000000e+01,2.830000000000000000e+03,1.524500000000000000e+04,0.000000000000000000e+00,8.200000000000000000e+01,5.800000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.423265800000000000e+07,5.568780000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.106070000000000000e+05,3.137500000000000000e+04,1.999460000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.666594000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.904963000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.364200000000000000e+04,8.210000000000000000e+03,4.116540000000000000e+05,4.406000000000000000e+04,5.770900000000000000e+04,5.498000000000000000e+03,2.395700000000000000e+04,2.152320000000000000e+05,1.170000000000000000e+02,9.670000000000000000e+02,2.250000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.508670000000000000e+05,1.367100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.592200000000000000e+04,8.360000000000000000e+02,9.561000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.338100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.635760000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.479000000000000000e+03,2.510000000000000000e+02,3.548000000000000000e+03,6.047000000000000000e+03,1.212000000000000000e+03,2.430000000000000000e+02,1.066000000000000000e+03,1.197600000000000000e+04,0.000000000000000000e+00,8.700000000000000000e+01,1.500000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235445000000000000e+06,2.794600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.083583000000000000e+06,1.269000000000000000e+03,1.390860000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.303260000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.801280000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.504000000000000000e+03,1.701000000000000000e+03,6.473000000000000000e+03,3.451000000000000000e+03,2.475000000000000000e+03,1.969000000000000000e+03,2.355500000000000000e+04,3.227700000000000000e+04,7.400000000000000000e+01,1.830000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.971190000000000000e+05,1.549950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.767000000000000000e+03,1.326000000000000000e+03,5.956370000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.009400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.007600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.805000000000000000e+03,4.562000000000000000e+03,2.145620000000000000e+05,2.707200000000000000e+04,1.023000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,6.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.980000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499644000000000000e+06,1.578300000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.652000000000000000e+04,1.473000000000000000e+03,7.025910000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.331530000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.159950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.606000000000000000e+03,8.769000000000000000e+03,2.758490000000000000e+05,3.603200000000000000e+04,4.528000000000000000e+03,4.316000000000000000e+03,7.048000000000000000e+03,3.387000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,2.730000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.527100000000000000e+04,4.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.407000000000000000e+03,0.000000000000000000e+00,9.688000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.975000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.160000000000000000e+02,2.350000000000000000e+02,1.734000000000000000e+03,7.830000000000000000e+02,4.100000000000000000e+01,2.690000000000000000e+02,5.700000000000000000e+02,6.600000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.068186000000000000e+06,4.966860000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.712060000000000000e+05,4.590400000000000000e+04,1.474267000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,5.448108000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,1.348708800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.081390000000000000e+05,7.803200000000000000e+04,1.495870000000000000e+05,3.495600000000000000e+04,1.662610000000000000e+05,1.662780000000000000e+05,2.240310000000000000e+05,6.495070000000000000e+05,1.570000000000000000e+02,3.064000000000000000e+03,2.189000000000000000e+03
