3.254200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018017020000000000e+08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.423717000000000000e+06,4.944000000000000000e+03,9.595900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.608000000000000000e+03,7.068700000000000000e+04,1.200000000000000000e+01,4.470000000000000000e+02,0.000000000000000000e+00,4.724800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914290000000000000e+05,1.585000000000000000e+03,6.930000000000000000e+02,7.470000000000000000e+02,9.844500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.965000000000000000e+03,9.725000000000000000e+03,1.425000000000000000e+03,1.758700000000000000e+04,8.600000000000000000e+01,1.915300000000000000e+04,6.561900000000000000e+04,1.218000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.310379700000000000e+07,1.853680000000000000e+05,9.079700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.621440000000000000e+05,4.428640000000000000e+05,0.000000000000000000e+00,1.279400000000000000e+04,0.000000000000000000e+00,1.647524000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.599036000000000000e+06,2.288100000000000000e+04,1.751900000000000000e+04,8.919000000000000000e+03,1.080844000000000000e+06,0.000000000000000000e+00,4.000000000000000000e+00,1.614300000000000000e+04,6.392700000000000000e+04,3.945900000000000000e+04,4.279230000000000000e+05,3.104000000000000000e+03,1.869310000000000000e+05,1.836080000000000000e+05,5.112000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067380000000000000e+05,1.010000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.798700000000000000e+04,1.850700000000000000e+04,0.000000000000000000e+00,8.600000000000000000e+02,0.000000000000000000e+00,6.754900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029380000000000000e+05,3.085000000000000000e+03,6.100000000000000000e+02,2.110000000000000000e+02,2.305000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.590000000000000000e+02,2.665000000000000000e+03,1.104300000000000000e+04,7.200000000000000000e+01,2.182000000000000000e+03,8.670000000000000000e+03,2.510000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026516000000000000e+06,1.930000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.318349000000000000e+06,6.845100000000000000e+04,0.000000000000000000e+00,7.088000000000000000e+03,0.000000000000000000e+00,4.981790000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,8.461590000000000000e+05,9.400000000000000000e+01,1.330000000000000000e+03,6.170000000000000000e+02,2.533000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.210000000000000000e+03,2.501700000000000000e+04,4.960500000000000000e+04,3.710000000000000000e+02,3.745000000000000000e+03,2.261000000000000000e+03,1.430000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.780000000000000000e+02,0.000000000000000000e+00,3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,2.870000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+04,0.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.343100000000000000e+04,4.647200000000000000e+04,0.000000000000000000e+00,1.064600000000000000e+04,0.000000000000000000e+00,6.767000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.655000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.645000000000000000e+03,1.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.948000000000000000e+03,4.330000000000000000e+02,0.000000000000000000e+00,3.660000000000000000e+02,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.169393000000000000e+06,1.158790000000000000e+05,1.093000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.067680000000000000e+05,6.657870000000000000e+05,0.000000000000000000e+00,2.462500000000000000e+04,0.000000000000000000e+00,4.455056400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,6.630994000000000000e+06,2.542300000000000000e+04,1.148300000000000000e+05,3.497700000000000000e+04,3.004890000000000000e+05,5.100000000000000000e+01,1.000000000000000000e+00,9.660000000000000000e+02,1.740800000000000000e+05,4.810740000000000000e+05,7.803970000000000000e+05,4.771000000000000000e+03,1.843100000000000000e+04,4.619510000000000000e+05,6.107000000000000000e+03
