2.933299900000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.288935700000000000e+07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.907219400000000000e+07,1.548000000000000000e+03,1.450250000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.166800000000000000e+04,8.843500000000000000e+04,3.800000000000000000e+01,3.410000000000000000e+03,0.000000000000000000e+00,1.493960000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.755000000000000000e+03,1.093653000000000000e+06,0.000000000000000000e+00,2.350000000000000000e+02,9.803000000000000000e+03,5.178000000000000000e+03,1.656700000000000000e+04,7.700000000000000000e+02,0.000000000000000000e+00,2.090000000000000000e+02,6.067600000000000000e+04,3.771000000000000000e+03,3.000000000000000000e+00,2.825550000000000000e+05,2.327000000000000000e+04,3.350000000000000000e+02,2.380000000000000000e+02,1.761285000000000000e+06,7.977900000000000000e+04,9.380000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249747900000000000e+07,8.641000000000000000e+03,2.169890000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.066720000000000000e+05,2.124710000000000000e+05,5.987000000000000000e+03,1.845000000000000000e+03,0.000000000000000000e+00,3.743590000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.912600000000000000e+04,2.356914000000000000e+06,0.000000000000000000e+00,5.560000000000000000e+02,5.057900000000000000e+04,1.548900000000000000e+04,1.063000000000000000e+03,1.131600000000000000e+04,7.140000000000000000e+02,4.830000000000000000e+02,8.631300000000000000e+04,2.890000000000000000e+04,0.000000000000000000e+00,5.753780000000000000e+05,1.507360000000000000e+05,2.549000000000000000e+03,7.870000000000000000e+02,1.987212000000000000e+06,5.071700000000000000e+04,2.251000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.361130000000000000e+05,2.781000000000000000e+03,1.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.094100000000000000e+04,3.504500000000000000e+04,4.370000000000000000e+02,6.100000000000000000e+02,0.000000000000000000e+00,4.487000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.192000000000000000e+03,3.757260000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00,8.077000000000000000e+03,1.632000000000000000e+03,3.290000000000000000e+02,1.789000000000000000e+03,3.130000000000000000e+02,2.400000000000000000e+01,5.705000000000000000e+03,4.325000000000000000e+03,0.000000000000000000e+00,1.053750000000000000e+05,1.720400000000000000e+04,1.269000000000000000e+03,8.600000000000000000e+01,3.206000000000000000e+04,8.820000000000000000e+02,1.370000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.750122000000000000e+06,1.332000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.036110000000000000e+06,1.351800000000000000e+04,6.280000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.007000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.516000000000000000e+03,4.200220000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00,3.810000000000000000e+03,1.559000000000000000e+03,3.100000000000000000e+02,2.947000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00,3.581000000000000000e+03,1.000800000000000000e+04,0.000000000000000000e+00,8.474200000000000000e+04,5.742000000000000000e+03,2.550000000000000000e+02,3.900000000000000000e+01,3.421000000000000000e+03,0.000000000000000000e+00,7.800000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.241700000000000000e+04,1.179000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.761000000000000000e+03,2.712000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.372000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.876800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.970000000000000000e+02,5.900000000000000000e+01,0.000000000000000000e+00,1.042000000000000000e+03,5.700000000000000000e+01,1.220000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.555120000000000000e+05,5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.093000000000000000e+03,7.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.730000000000000000e+02,7.530300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.710000000000000000e+02,2.060000000000000000e+02,5.200000000000000000e+01,1.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+03,8.200000000000000000e+02,0.000000000000000000e+00,6.490000000000000000e+03,1.740000000000000000e+02,7.300000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.197000000000000000e+03,2.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.040000000000000000e+02,6.960000000000000000e+02,3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,8.449000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00,4.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.310983000000000000e+06,4.194000000000000000e+03,2.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.075560000000000000e+05,1.284770000000000000e+05,9.580000000000000000e+03,9.530000000000000000e+02,0.000000000000000000e+00,1.800771700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.277400000000000000e+04,9.818183000000000000e+06,0.000000000000000000e+00,2.040000000000000000e+02,3.855740000000000000e+05,7.268700000000000000e+04,4.161000000000000000e+03,1.249900000000000000e+04,2.414000000000000000e+03,6.300000000000000000e+01,1.322160000000000000e+05,3.896920000000000000e+05,1.700000000000000000e+01,2.482144000000000000e+06,5.606520000000000000e+05,4.384000000000000000e+03,2.438000000000000000e+03,2.772000000000000000e+04,1.907000000000000000e+03,1.358000000000000000e+03
