4.633978600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.757777300000000000e+07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.120044000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.842000000000000000e+03,1.140000000000000000e+02,3.610000000000000000e+02,0.000000000000000000e+00,3.263000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.283900000000000000e+04,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.437000000000000000e+03,1.871600000000000000e+04,0.000000000000000000e+00,2.278000000000000000e+03,2.150000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.597093200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.995660000000000000e+05,9.565000000000000000e+03,4.174750000000000000e+05,0.000000000000000000e+00,3.239700000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.044933000000000000e+06,6.510000000000000000e+03,4.003000000000000000e+03,0.000000000000000000e+00,7.463000000000000000e+04,1.331849000000000000e+06,2.698000000000000000e+03,1.938600000000000000e+05,5.717300000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.249970000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.253600000000000000e+04,3.460000000000000000e+02,1.866400000000000000e+04,0.000000000000000000e+00,2.088100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.445830000000000000e+05,3.830000000000000000e+02,7.700000000000000000e+01,0.000000000000000000e+00,1.051000000000000000e+03,2.150700000000000000e+04,5.120000000000000000e+02,7.177000000000000000e+03,2.846000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.802000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100703000000000000e+06,4.610000000000000000e+02,7.861000000000000000e+03,0.000000000000000000e+00,1.414900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945990000000000000e+05,9.080000000000000000e+02,1.353000000000000000e+03,0.000000000000000000e+00,2.613000000000000000e+03,7.511400000000000000e+04,1.900000000000000000e+01,2.858700000000000000e+04,1.678000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.948000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,2.800000000000000000e+01,9.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.660000000000000000e+02,0.000000000000000000e+00,5.200000000000000000e+01,2.090000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258569000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.298100000000000000e+04,9.691000000000000000e+03,1.772970000000000000e+05,0.000000000000000000e+00,3.219000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.670300000000000000e+04,2.050000000000000000e+02,5.320000000000000000e+02,0.000000000000000000e+00,5.015000000000000000e+03,1.646490000000000000e+05,1.080000000000000000e+02,4.787000000000000000e+03,3.245000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.764000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.920000000000000000e+02,2.980000000000000000e+02,1.690500000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.393000000000000000e+03,1.000000000000000000e+01,2.800000000000000000e+01,0.000000000000000000e+00,2.070000000000000000e+02,2.529000000000000000e+03,2.900000000000000000e+01,1.510000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.365330000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087270000000000000e+05,1.869200000000000000e+04,2.896216000000000000e+06,0.000000000000000000e+00,4.305988000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.173370000000000000e+06,4.565100000000000000e+04,4.104300000000000000e+04,0.000000000000000000e+00,9.906100000000000000e+04,2.615068000000000000e+06,6.091000000000000000e+03,6.109260000000000000e+05,3.632700000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
