4.220590000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340870990000000000e+08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.955048000000000000e+06,3.510000000000000000e+02,6.050300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106800000000000000e+04,2.160600000000000000e+04,1.644800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.661030000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.468040000000000000e+05,0.000000000000000000e+00,8.400000000000000000e+01,3.345000000000000000e+03,1.170000000000000000e+03,7.812800000000000000e+04,4.730000000000000000e+02,3.000000000000000000e+00,6.500000000000000000e+03,6.445000000000000000e+03,3.100000000000000000e+01,3.259000000000000000e+03,1.801600000000000000e+04,6.800000000000000000e+01,5.019900000000000000e+04,0.000000000000000000e+00,5.490000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138865200000000000e+07,2.030000000000000000e+03,5.249500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.204200000000000000e+04,5.330800000000000000e+04,8.486000000000000000e+03,6.000000000000000000e+01,0.000000000000000000e+00,5.903550000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.936521000000000000e+06,0.000000000000000000e+00,9.760000000000000000e+02,2.490600000000000000e+04,1.034700000000000000e+04,9.702100000000000000e+04,1.058000000000000000e+03,3.330000000000000000e+02,2.543000000000000000e+03,3.146800000000000000e+04,2.559000000000000000e+03,4.187000000000000000e+03,2.948100000000000000e+04,1.000000000000000000e+02,2.256510000000000000e+05,0.000000000000000000e+00,6.372000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.781980000000000000e+05,5.400000000000000000e+01,5.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.078000000000000000e+03,1.254500000000000000e+04,3.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.657800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171680000000000000e+05,0.000000000000000000e+00,1.100000000000000000e+01,1.264000000000000000e+03,5.250000000000000000e+02,1.589000000000000000e+03,7.400000000000000000e+01,5.020000000000000000e+02,1.000000000000000000e+00,3.513000000000000000e+03,7.000000000000000000e+01,7.860000000000000000e+02,1.441000000000000000e+03,5.000000000000000000e+00,7.619000000000000000e+03,1.000000000000000000e+00,2.170000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.044700000000000000e+05,2.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.896730000000000000e+05,1.267000000000000000e+03,4.402600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.633200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.597840000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,9.100000000000000000e+01,4.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.570000000000000000e+02,5.500000000000000000e+02,4.121000000000000000e+03,1.343000000000000000e+03,1.500000000000000000e+01,8.290000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.925000000000000000e+04,8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,0.000000000000000000e+00,8.615000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.096000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.092000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.020000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.667990000000000000e+05,8.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.977000000000000000e+03,0.000000000000000000e+00,6.298100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.826900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.178300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,1.750000000000000000e+02,2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.430000000000000000e+02,5.880000000000000000e+02,9.770000000000000000e+02,1.451000000000000000e+03,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.291000000000000000e+03,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+02,0.000000000000000000e+00,7.471000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.007000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.046000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,2.600000000000000000e+01,1.770000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.085380000000000000e+06,2.002000000000000000e+03,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.076100000000000000e+04,3.134480000000000000e+05,4.489880000000000000e+05,2.900000000000000000e+01,0.000000000000000000e+00,2.296530500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.946643000000000000e+06,0.000000000000000000e+00,3.680000000000000000e+02,1.791210000000000000e+05,5.409400000000000000e+04,5.607300000000000000e+04,4.447000000000000000e+03,4.420000000000000000e+03,9.500000000000000000e+01,8.410100000000000000e+04,4.623200000000000000e+04,7.581300000000000000e+04,1.256930000000000000e+05,7.680000000000000000e+02,1.441900000000000000e+04,6.400000000000000000e+01,1.288000000000000000e+03
