2.692303700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.270758000000000000e+07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.945073000000000000e+06,1.197830000000000000e+05,5.847300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.782000000000000000e+03,7.598800000000000000e+04,1.026000000000000000e+03,3.771000000000000000e+03,0.000000000000000000e+00,2.597230000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.992320000000000000e+05,4.500000000000000000e+01,3.350000000000000000e+02,8.800000000000000000e+01,1.884600000000000000e+04,0.000000000000000000e+00,7.500000000000000000e+01,3.941000000000000000e+03,6.767000000000000000e+03,0.000000000000000000e+00,7.600000000000000000e+01,3.256000000000000000e+03,0.000000000000000000e+00,4.700000000000000000e+01,1.792400000000000000e+04,6.760000000000000000e+03,7.240000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.926344900000000000e+07,7.365410000000000000e+06,3.285730000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.485830000000000000e+05,3.557120000000000000e+05,3.440800000000000000e+04,1.848100000000000000e+04,0.000000000000000000e+00,2.593546000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.296248000000000000e+06,5.019000000000000000e+03,5.428000000000000000e+03,4.103000000000000000e+03,3.092760000000000000e+05,2.796000000000000000e+03,8.200000000000000000e+01,1.172800000000000000e+04,5.174300000000000000e+04,2.000000000000000000e+00,1.443000000000000000e+03,5.957800000000000000e+04,1.800000000000000000e+02,8.730000000000000000e+02,8.578900000000000000e+04,2.150410000000000000e+05,6.611000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.687650000000000000e+05,6.237510000000000000e+05,2.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.847500000000000000e+04,1.367300000000000000e+04,2.413000000000000000e+03,1.701000000000000000e+03,0.000000000000000000e+00,2.288580000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.625530000000000000e+05,7.700000000000000000e+01,3.110000000000000000e+02,1.640000000000000000e+02,3.388000000000000000e+03,1.330000000000000000e+02,3.000000000000000000e+00,1.300000000000000000e+01,7.450000000000000000e+02,1.000000000000000000e+01,1.560000000000000000e+02,1.807000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+01,6.100000000000000000e+02,2.431000000000000000e+03,1.880000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.654420000000000000e+05,1.420310000000000000e+05,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.256703000000000000e+06,1.524800000000000000e+04,3.120000000000000000e+02,5.841000000000000000e+03,0.000000000000000000e+00,3.498360000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.870010000000000000e+05,1.000000000000000000e+00,1.090000000000000000e+02,4.150000000000000000e+02,1.573000000000000000e+03,9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.238000000000000000e+03,0.000000000000000000e+00,1.430000000000000000e+02,2.603000000000000000e+03,0.000000000000000000e+00,9.100000000000000000e+01,0.000000000000000000e+00,4.100000000000000000e+01,1.490000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.770000000000000000e+03,7.000000000000000000e+00,2.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.771500000000000000e+04,0.000000000000000000e+00,9.500000000000000000e+01,0.000000000000000000e+00,9.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.680000000000000000e+03,2.800000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.900000000000000000e+01,8.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.740000000000000000e+02,3.700000000000000000e+02,4.300000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.537100000000000000e+04,1.931200000000000000e+04,9.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.880000000000000000e+02,3.410300000000000000e+04,2.000000000000000000e+01,2.109000000000000000e+03,0.000000000000000000e+00,5.704000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.253600000000000000e+04,1.150000000000000000e+02,0.000000000000000000e+00,6.300000000000000000e+01,1.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.032000000000000000e+03,3.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208000000000000000e+03,2.413000000000000000e+03,2.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319000000000000000e+03,4.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+01,2.375000000000000000e+03,0.000000000000000000e+00,4.612000000000000000e+03,0.000000000000000000e+00,1.281000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.279000000000000000e+03,6.100000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+01,1.200000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.491846000000000000e+06,4.039995000000000000e+06,2.587000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.993460000000000000e+05,3.639410000000000000e+05,3.734300000000000000e+04,5.931200000000000000e+04,0.000000000000000000e+00,5.068891800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.152515000000000000e+06,3.473000000000000000e+03,7.105200000000000000e+04,4.864300000000000000e+04,2.428360000000000000e+05,5.334000000000000000e+03,1.670000000000000000e+02,1.027000000000000000e+03,6.929000000000000000e+04,9.200000000000000000e+01,9.269000000000000000e+03,9.108000000000000000e+04,5.000000000000000000e+01,2.023000000000000000e+03,3.913000000000000000e+03,4.900200000000000000e+04,5.017000000000000000e+03
