3.155950200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.936000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.804219000000000000e+06,3.686000000000000000e+03,5.107000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.519700000000000000e+04,8.995900000000000000e+04,1.314400000000000000e+04,1.774000000000000000e+03,0.000000000000000000e+00,3.562400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.181000000000000000e+03,2.202060000000000000e+05,2.292000000000000000e+03,9.760000000000000000e+02,3.210000000000000000e+02,1.070000000000000000e+03,1.000000000000000000e+00,9.149000000000000000e+03,2.546600000000000000e+04,1.100000000000000000e+01,1.636200000000000000e+04,1.964000000000000000e+03,4.330000000000000000e+02,9.000000000000000000e+00,1.079010000000000000e+05,2.196000000000000000e+03,4.780000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.642145000000000000e+07,1.971600000000000000e+04,8.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.164460000000000000e+05,7.912590000000000000e+05,4.412300000000000000e+04,2.300000000000000000e+02,0.000000000000000000e+00,7.113830000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.779100000000000000e+04,4.515856000000000000e+06,2.710500000000000000e+04,1.141100000000000000e+04,4.209000000000000000e+03,1.304200000000000000e+04,3.000000000000000000e+00,1.298850000000000000e+05,7.977650000000000000e+05,2.400000000000000000e+01,5.139310000000000000e+05,2.438900000000000000e+04,3.474000000000000000e+03,1.061000000000000000e+03,9.288700000000000000e+04,1.318000000000000000e+03,5.654000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.383880000000000000e+05,3.154000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.224300000000000000e+04,3.990300000000000000e+04,2.572000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.971400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.363000000000000000e+03,5.517850000000000000e+05,2.465000000000000000e+03,9.550000000000000000e+02,1.214000000000000000e+03,8.040000000000000000e+02,0.000000000000000000e+00,7.816000000000000000e+03,4.876500000000000000e+04,0.000000000000000000e+00,5.028700000000000000e+04,4.001000000000000000e+03,5.990000000000000000e+02,3.900000000000000000e+01,4.653000000000000000e+03,4.200000000000000000e+01,3.770000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.895491000000000000e+06,2.598000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.138166000000000000e+06,5.086700000000000000e+04,2.085500000000000000e+04,2.200000000000000000e+01,0.000000000000000000e+00,8.429400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.856000000000000000e+03,8.806610000000000000e+05,2.311000000000000000e+03,2.411000000000000000e+03,1.314000000000000000e+03,8.750000000000000000e+02,0.000000000000000000e+00,5.441000000000000000e+03,8.352100000000000000e+04,0.000000000000000000e+00,1.264070000000000000e+05,3.312800000000000000e+04,3.402000000000000000e+03,6.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.386090000000000000e+05,3.664000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.532000000000000000e+03,5.227800000000000000e+04,6.120200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.033600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.365800000000000000e+04,4.000000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,5.810000000000000000e+02,2.218900000000000000e+04,8.000000000000000000e+00,5.980000000000000000e+03,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.739060000000000000e+05,3.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515600000000000000e+04,1.508910000000000000e+05,1.491000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.367100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.128100000000000000e+05,3.577000000000000000e+03,1.682000000000000000e+03,0.000000000000000000e+00,1.230000000000000000e+02,0.000000000000000000e+00,3.681000000000000000e+03,8.446100000000000000e+04,0.000000000000000000e+00,3.512400000000000000e+04,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.250000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.355000000000000000e+03,2.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.299000000000000000e+03,1.463400000000000000e+04,2.820000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.397000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.021000000000000000e+03,2.550000000000000000e+02,1.100000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,9.700000000000000000e+01,3.821000000000000000e+03,0.000000000000000000e+00,2.076000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999084000000000000e+06,2.323000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.344850000000000000e+05,8.502970000000000000e+05,3.967400000000000000e+04,9.200000000000000000e+01,0.000000000000000000e+00,2.562621500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.929750000000000000e+05,1.404860000000000000e+07,1.514250000000000000e+05,6.432700000000000000e+04,1.603000000000000000e+03,8.403000000000000000e+03,2.700000000000000000e+01,1.038820000000000000e+05,1.219562000000000000e+06,9.400000000000000000e+01,1.463867000000000000e+06,1.400720000000000000e+05,9.080000000000000000e+03,1.730000000000000000e+03,3.576000000000000000e+03,6.000000000000000000e+00,4.134000000000000000e+03
